likes,pred_likes
7917,7608
4266,10927
44874,41784
52853,48565
305040,265929
8584,9338
2173,1782
26283,41976
24330,29805
622,601
8897,7629
61062,99598
3124,2996
3634,3481
6236,5762
4324,6717
525,39264
8833,55577
19128,18909
6,44639
7876,6834
24558,20206
617,1027
1500,3625
52436,45715
804,519
36191,32230
5567,5171
55825,54405
3976,4302
75757,64858
2948,4051
11120,10956
16536,21498
17716,19309
50496,48202
13541,12285
1254,179667
255090,144584
4084,3921
10110,8358
2468,9467
819,4153
8650,8567
95629,88362
37041,32229
31401,42783
82929,75603
57,108
12441,10289
14407,13841
11759,287819
464,1102
213,22318
12058,11086
1013411,900386
21003,18870
12787,37401
30,6843
1129,1382
63,378
775,853
956937,883750
5966,4989
5555,5125
10091,10084
6238,4428
208,11503
628,16946
11850,11354
2370,2400
2834,9847
5197,4585
304,7792
5440,5584
53446,48362
4271,4111
4680,6131
847,4153
24412,23290
4174,10685
119241,165949
1800,6316
1730,6316
4153,4985
13298,30386
32801,52642
7802,18191
18220,11714
1194,2769
33825,24389
9739,11982
11426,11632
14892,20322
337,243
150408,167779
4052,5098
645086,725232
19927,21400
159941,130818
2412,2874
2288,3279
13383,16124
892,1317
26482,29949
1739,24696
678,600
3588,5794
7180,7696
408,279
258380,147621
43,938
38513,155502
2224,2009
5717,22050
42487,42206
322,365
745,5632
1539,2687
25062,25968
9545,9035
2045,3849
197,632
53900,58993
189750,214941
106,3025
5654,11761
2316,10409
8014,8161
14201,12516
2271,6022
891114,858983
149048,140143
19087,20474
23988,24924
10563,10702
4485,30986
565,1361
16427,17688
11357,173825
25205,27414
20145,55638
131,4240
6488,11095
1394,7142
678,674
111,754
31669,29927
69584,108113
28674,20883
95535,98352
4163,2886
9679,9755
45310,44787
44795,32826
12768,13348
2737,2759
19782,17412
1260,3605
217,14191
18859,22714
418,4758
3479,2915
719,1295
59680,60876
106379,108637
100601,88728
27198,12290
6883,6691
66181,217453
3340,3367
6014,7787
1193,1123
750837,679861
10324,190972
1348,1927
1911,135376
136032,49476
33584,27217
1657,1718
10422,8660
23719,21532
5425,9157
6267,5284
51442,50244
4280,44639
45690,65159
179046,190972
14142,12757
61983,58954
406,3279
9100,24736
19419,144371
10553,6923
451,173825
5978,4967
58130,110307
4066,4107
5175,7588
15327,16838
169247,41976
14081,13836
22541,20839
30914,24912
7429,8598
5499,39264
2440,5715
271,616
92085,89459
31,3043
13918,14988
43494,34904
12431,11189
18442,56602
386,3337
1360,33899
9408,7930
1203,1704
60797,74166
48388,47529
98772,77894
1903,3792
8265,6629
1437,1775
8090,15930
49623,44413
1845,1924
5225,12109
37722,35538
1561,21103
46578,31753
1023,7183
4551,3340
8236,7608
1452,1130
54752,48565
44900,41220
306711,265929
46606,41784
8854,9338
4527,10927
26635,41976
24531,29805
2332,1782
143831,105809
625,601
3209,2996
9025,7629
61753,99598
6373,5762
2182,2128
4541,6717
9070,55577
526,39264
8,44639
632,1027
25057,20206
5719,5171
52997,45715
1533,3625
854,519
36776,32230
4056,4302
56899,54405
1398,41444
77590,64858
263740,144584
17801,21498
11176,10956
17891,19309
51253,48202
13691,12285
4197,3921
1403,68320
2537,9467
50271,54324
66620,142473
27008,38723
14950,37290
12222,16197
1966,4285
9464,25058
18848,8677
51126,99163
5998,6131
48979,96866
179466,44639
10060,10685
18774,37255
5946,13373
4293,4240
17882,19309
12034,14322
1367,4153
37289,23290
1444,6316
8738,12165
3925,9130
23788,31445
4789,9727
851,10383
155986,165949
2837,2769
11726,15658
11711,15287
20113,30386
1920,6316
2751,9334
9773,15218
43870,52642
352,381
4625,11341
1401,6954
18842,20322
19462,11714
3449,9158
10558,12919
5976,12109
425,1707
21743,23650
11321,11982
8242,13999
7178,7613
5085,5098
412,243
48503,56104
12205,11632
7713,16860
161705,167779
1472,8014
31749,36220
7343,5025
5013,5794
695741,725232
2876,3279
2641,5560
2909,2874
12856,14505
21261,21400
2202,2549
15994,16124
3103,4885
5115,6914
29076,29949
1000,1317
0,938
764,600
1645,2440
511,279
7913,7696
266227,147621
39989,155502
2368,2009
1438,1804
429,365
43732,42206
2203,3849
26554,25968
1648,2687
9687,9035
218,632
59698,58993
6234,11761
203725,214941
107,3025
2500,10409
8227,8161
1129,5632
14960,12516
940443,858983
2427,6022
153887,140143
20159,20474
5486,30986
26473,24924
10946,10702
594,1361
16911,17688
11696,173825
25979,27414
7384,11095
20393,55638
56702,54257
1467,7142
702,674
124,754
32534,29927
70918,108113
48273,44787
10057,9755
29306,20883
99980,98352
21315,22714
13214,13348
20108,17412
2830,2759
1317,3605
254,14191
471,4758
16711,18025
108909,108637
776,1295
3516,2915
7523,6691
28084,12290
63519,60876
109128,88728
18,962
68129,217453
3477,3367
801481,679861
1955,135376
12692,190972
6323,7787
34832,27217
1225,1123
1704,1718
10616,8660
24390,21532
5669,9157
6770,5284
778,3279
51999,50244
182547,190972
14554,12757
21980,144371
6941,4967
62581,58954
887,6916
11027,6923
9368,24736
4305,44639
580,173825
64191,110307
4446,4107
5633,7588
16025,16838
170723,41976
23112,20839
14261,13836
32001,24912
7530,8598
5514,39264
2583,5715
272,616
94373,89459
46874,34904
14215,14988
32,3043
12760,11189
19267,56602
10358,7930
445,3337
1406,33899
1248,1704
62011,74166
49491,47529
8693,6629
1967,3792
1570,1775
8660,15930
51428,44413
1932,1924
5379,12109
38431,35538
1614,21103
50261,31753
1097,7183
5178,3340
8504,7608
56388,48565
1497,1130
46206,41220
19685,26491
244699,618011
108555,155977
255343,508177
41694,56809
47073,60486
71334,54324
6950,9107
123250,142473
1041,4153
71972,116254
29447,62237
1405,1834
14749,83302
25077,37290
18843,18737
17500,19818
35046,38723
4294,33960
59623,91255
2682,5987
9362,9727
400,1826
12027,13373
21203,24896
15106,16197
92299,99163
6031,39264
18631,25058
38505,48194
1471,6711
3788,6316
11380,10685
11230,12165
106174,96866
4471,6045
22962,19309
28140,32069
83297,134933
28073,37255
6142,6131
25721,31445
1113,1707
190342,44639
13403,15056
175,464
89783,445279
47312,23290
13773,14322
3457,10383
2639,3063
10580,12062
166667,165949
13332,15218
1417,4153
3086,7653
4109,9334
3099,2769
14940,15287
4074,4620
2239,2359
11414,13763
12923,13676
22244,30386
1956,6316
37,796
11419,12919
49709,52642
19905,20322
10492,13999
6824,12109
8536,9092
23193,23650
968,6843
5248,5098
11849,11982
8130,16860
379,381
1348,5209
2050,2440
4436,4885
6822,9130
7541,7613
1988,6954
1321,5632
5444,5794
1694,1804
741692,725232
102,279
7654,5025
51419,56104
34717,36220
424,243
12332,11632
166813,167779
2373,2549
2995,3279
1776,8014
6240,7826
178,39264
22173,21400
0,938
16627,16124
13060,14505
2923,2874
789,600
30916,29949
550,770
2528,4199
1019,1317
5374,6914
34,41
8069,7696
271831,147621
2428,2009
40746,155502
78,5791
6597,11761
44366,42206
27613,25968
1666,2687
440,365
218,632
62341,58993
214884,214941
107,3025
2601,10409
6452,30986
8392,8161
15618,12516
6550,13038
156632,140143
2481,6022
28250,24924
984985,858983
608,1361
20789,20474
11242,10702
8003,11095
12076,173825
26429,27414
72,970
57567,54257
49988,44787
17311,17688
715,674
1450,1755
129,754
71782,108113
1522,7142
23057,43515
20609,55638
33311,29927
102559,98352
10427,9755
268,14191
13463,13348
17508,18025
20331,17412
2915,2759
1352,3605
477,4758
111063,108637
8091,6691
804,1295
3560,2915
28627,12290
115176,88728
66687,60876
23,962
205,21085
865679,679861
3550,3367
69563,217453
1974,135376
6435,7787
35609,27217
5845,9157
1749,1718
10823,8660
25001,21532
7102,5284
52401,50244
185999,190972
14843,12757
23890,144371
7560,4967
11352,6923
4799,4107
939,6916
63153,58954
69312,110307
9572,24736
4329,44639
630,173825
5943,7588
16878,16838
171597,41976
294170,459880
104765,83302
34574,107505
3173,7821
36227,49126
22350,42621
418838,618011
6665,15901
79641,102544
134986,183550
5370,6923
37255,45610
128175,155977
2713,23290
325582,508177
15931,18724
23634,21369
50780,57312
62319,67271
56308,60486
489,734
31223,37822
141412,142473
19793,32353
1517,4153
3098,4662
51921,56809
1130,3136
12714,25591
15528,44639
7106,33960
8613,12073
40628,62237
8256,9107
94558,116254
80073,54324
1720,1834
8305,16343
3937,5808
882,1117
4748,5345
2028,15296
9677,14089
23679,18737
1326,13083
72051,91255
1841,3022
7540,39264
6170,8544
619,1826
31268,37290
414,464
495,1370
1394,12380
10410,9727
3367,8014
38021,38723
13233,13373
429,772
24335,24896
944,14606
33,2687
18321,19937
545,2830
15905,16197
99783,99163
42804,48194
22542,25058
1401,22460
170,6316
584,750
5346,6045
120677,96866
109579,134933
11976,12165
11578,10685
30288,32069
24447,19309
96709,445279
30923,37255
14345,15056
57533,23290
1311,1707
6160,6131
544,773
4150,7653
198679,44639
14096,14322
5506,10383
15903,15287
11179,12062
13832,11200
5554,9334
14184,15218
2885,3063
171457,165949
1421,4153
3115,2769
12389,13763
4312,4620
2317,2359
12616,13999
13407,13676
515,688
5754,6509
54852,52642
7323,7826
39,796
11796,12919
20473,20322
1080,6843
9054,9092
23784,23650
12249,11982
383,381
8318,16860
4873,4885
12410,28160
1417,5209
2312,2440
7893,9130
1856,1804
2933,2874
806,638
7690,7613
1463,5632
425,243
52277,56104
36129,36220
2501,2549
781331,725232
171885,167779
12419,11632
6,63
3061,3279
191,39264
23008,21400
608,770
0,938
32901,29949
16928,16124
801,600
2929,4199
5601,6914
1030,1317
51,41
4,173825
8179,7696
276406,147621
1674,2687
41260,155502
28440,25968
6835,11761
220,632
44879,42206
107,3025
442,365
63925,58993
2651,10409
223238,214941
7571,30986
1857,18193
16114,12516
7027,13038
2513,6022
1025895,858983
30209,24924
158779,140143
621,1361
21281,20474
51291,44787
1621,1755
134,754
8544,11095
12413,173825
11416,10702
26719,27414
58231,54257
76,970
17635,17688
726,674
24313,43515
72560,108113
1573,7142
33943,29927
20752,55638
104944,98352
281,14191
10796,9755
18400,18025
491,4758
13662,13348
1377,3605
9370,6691
2996,2759
20519,17412
112597,108637
119473,88728
358561,553045
32265,44639
77746,70523
30781,33192
130644,271643
411748,459880
6816,7821
17185,20803
4602,10215
63349,116980
43123,88452
9782,15735
3237,5651
141037,83302
58769,107505
33427,42621
10716,15901
42565,49126
96053,102544
8505,32789
12333,23222
160831,183550
6157,8014
47687,73704
519157,618011
154385,155977
6206,6923
4545,15296
57003,57312
1244,6316
1365,5062
4027,23290
2977,4153
504,32591
676,734
17889,18724
394638,508177
2736,3022
20353,25591
4454,4662
514,46036
280440,342735
4363,5437
44563,45610
31306,35507
6648,13083
4822,6963
4461,5711
5011,31417
5198,5808
65691,67271
25181,32353
3405,4427
3547,4404
58579,60486
33920,37822
414,631
7868,8544
128,4843
1638,4153
149149,142473
11525,16343
55273,56809
8889,33960
46994,62237
199,5717
9220,12073
105788,116254
895,1533
5158,5345
7990,39264
61,1319
8751,9107
84709,54324
1770,1834
10496,14089
1010,1117
25344,18737
78535,91255
463,464
1353,1737
36158,37290
12,1241
10594,9727
39360,38723
5801,22460
21968,19937
833,6212
1006,14606
13827,13373
1297,2830
25325,24896
60,1476
551,772
34,2687
44998,48194
103112,99163
309,314
16327,16197
24187,25058
124158,134933
5770,6045
131130,96866
175,6316
706,750
12350,12165
11643,10685
31444,32069
25292,19309
19,135376
33222,37255
14812,15056
99722,445279
41,796
5020,7653
1654,1707
67566,23290
6174,6131
659,773
8238,9334
224426,44639
16501,15287
11662,12062
7145,10383
14281,14322
14476,11200
14865,15218
3019,3063
174918,165949
1433,4153
3128,2769
13023,13763
5212,5518
4443,4620
2358,2359
251,868
13650,13676
68,6361
58346,52642
14379,13999
550,688
7856,7826
1112,6843
12029,12919
20939,20322
1051,1119
24177,23650
12590,11982
386,381
8441,16860
13094,28160
546,618
57,41
37,60
8726,9130
1980,1804
5118,4885
2469,2440
1691,5632
2940,2874
873,638
7789,7613
427,243
52838,56104
2619,2549
1268,21316
37303,36220
818471,725232
66,59393
175737,167779
6,63
3089,3279
663,770
199,39264
12518,11632
0,938
34785,29949
17137,16124
809,600
3209,4199
23760,21400
5721,6914
5,173825
46,5418
1036,1317
280213,147621
8237,7696
1678,2687
41838,155502
29038,25968
7069,11761
221,632
107,3025
442,365
65362,58993
2704,10409
8431,30986
231117,214941
35082,53227
5137,81968
109200,213294
53566,94796
451718,553045
43571,87375
47627,60455
97786,70523
5340,27655
28635,51114
15723,28417
3849,8138
7156,23163
6017,8183
6753,10215
57789,88452
4275,5486
13441,16069
4518,5651
98109,116980
3686,6316
8619,7821
3222,5062
18884,20803
445799,459880
6575,13469
2188,2922
20352,46875
2527,4210
11014,32789
10046,11961
14509,23222
149,583
12723,15901
70142,107505
4331,4153
10569,8014
60701,73704
39110,42621
45811,49126
6932,15296
100379,102544
645,968
842,4569
1357,46036
172717,183550
5127,5711
584054,618011
165880,155977
527,1255
6492,6923
18486,18724
59869,57312
5738,6963
3140,3022
17873,18737
5963,31417
4644,23290
732,734
1836,1737
444885,508177
4900,5437
8497,13083
307146,342735
5627,5808
25391,25591
5022,4662
204,313
33710,35507
45,70
822,1867
565,631
3989,4427
46555,45610
4080,4404
66592,67271
59797,60486
66,1319
35429,37822
112,988
670,5717
648,32591
13333,16343
8374,8544
57483,56809
154093,142473
1667,4153
12508,33960
51870,62237
16,1241
9563,12073
114170,116254
5281,5345
8283,39264
1023,1533
762,815
1800,1834
11042,14089
83803,91255
87366,54324
1045,1117
9071,9107
26181,18737
493,464
14400,22460
20,9971
39863,37290
35,2687
1480,1737
10848,9727
40304,38723
2168,2830
889,6212
1050,14606
14304,13373
25966,24896
46928,48194
65,1476
177,6316
106602,99163
132330,134933
119,519
666,772
26423,25058
16658,16197
318,314
6055,6045
24,613
32298,32069
12614,12165
162,547
22,135376
36127,37255
101939,445279
5784,14350
11694,10685
15147,15056
748,773
41,796
76260,23290
2007,1707
10911,9334
6182,6131
5455,5518
16842,15287
12076,12062
8484,10383
226757,44639
14869,11200
14416,14322
15677,15218
1439,4153
13478,13763
178160,165949
563,688
4542,4620
3137,2769
1087,1119
2396,2359
282,868
13829,13676
71,6361
60809,52642
15976,13999
8266,7826
1134,6843
12180,12919
580,618
21325,20322
61,41
24499,23650
12821,11982
1872,14897
13748,28160
388,381
2130,5632
2619,2440
8542,16860
9349,9130
5300,4885
39,60
2072,1804
2944,2874
1217,638
7843,7613
427,243
53322,56104
856454,725232
2709,2549
1301,21316
38202,36220
67,59393
178659,167779
6,63
3118,3279
690,770
12610,11632
432678,608542
47979,53227
16873,27655
83944,94796
42457,51114
178955,213294
65717,87375
22541,28417
504179,553045
1005,2505
5581,8138
109167,70523
53842,60455
9456,23163
2013,4569
208016,271643
7032,8183
7904,10215
89,17262
67721,88452
5355,6316
5394,5486
14299,16069
5179,5651
3442,4210
322,583
115423,116980
386,1033
4346,5062
9841,7821
7812,13469
19775,20803
461726,459880
12022,32789
2527,2922
5330,4153
24169,46875
6579,27373
11016,11961
16262,23222
14146,15901
13729,8014
65326,73704
80361,107505
1904,46036
361,2687
9285,15296
358,988
799,968
41751,42621
47472,49126
102561,102544
6105,6963
178876,183550
5345,5711
323468,342735
628011,618011
170444,155977
583,1255
18809,18724
6656,6923
61282,57312
18452,18737
3337,3022
6464,31417
5053,23290
9834,13083
733,734
5049,5437
1870,1737
34769,35507
30128,25591
5115,4662
486542,508177
245,313
60,70
833,1867
4239,4427
5918,5808
622,631
21,24
47514,45610
4276,4404
67039,67271
60788,60486
1595,5717
73,1319
36718,37822
14902,16343
1077,1533
19990,33960
59133,56809
55956,62237
8662,8544
1691,4153
788,815
9886,12073
121754,116254
17,1241
160123,142473
5331,5345
8494,39264
11541,14089
1818,1834
1095,1117
26700,18737
87798,91255
20,33
9359,9107
88904,54324
513,464
27,29
22029,22460
42341,37290
1563,1737
2897,2830
11008,9727
40908,38723
137548,134933
1089,14606
908,6212
26307,24896
48597,48194
736,772
130,519
14632,13373
110116,99163
58,39264
321,314
6258,6045
16884,16197
28234,25058
24,613
178,6316
169,547
32717,32069
12767,12165
806,773
7429,14350
24,135376
102960,445279
38244,37255
11747,10685
82869,23290
15309,15056
5618,5518
41,796
2242,1707
12121,9334
17094,15287
12418,12062
228386,44639
15089,11200
9441,10383
14507,14322
16353,15218
13770,13763
6192,6131
1124,1119
180305,165949
577,688
1450,4153
4624,4620
3149,2769
62529,52642
2408,2359
311,868
13970,13676
74,6361
8542,7826
17019,13999
1153,6843
12273,12919
596,618
21614,20322
2105,14897
63,41
24752,23650
14317,28160
12987,11982
2603,5632
2724,2440
391,381
2134,1804
8637,16860
9784,9130
39,60
5408,4885
1516,638
1334,21316
2946,2874
7889,7613
429,243
53581,56104
879532,725232
2776,2549
38887,36220
67,59393
6589,39264
0,0
498243,608542
2586,2505
27310,27655
52795,53227
49744,51114
91867,94796
3316,4569
75587,87375
200326,213294
26070,28417
543254,553045
6798,8138
482,583
10881,23163
116055,70523
57267,60455
725,1033
232142,271643
827,2687
7756,8183
6502,6316
5808,5486
9149,10215
3821,4210
73508,88452
5192,5062
14813,16069
5612,5651
3026,3625
124080,116980
8506,13469
1239,2791
10774,7821
2741,2922
205,8293
12642,32789
810,1255
474025,459880
20331,20803
6059,4153
7968,10859
661,988
26976,46875
11692,11961
14997,15901
68358,73704
2323,46036
15636,8014
89150,107505
844,968
17680,23222
43230,42621
275,313
103988,102544
6476,6963
11102,15296
333513,342735
182470,183550
5501,5711
6815,31417
48488,49126
62581,57312
18773,18737
18992,18724
660949,618011
6760,6923
3532,3022
173543,155977
10733,13083
5411,23290
35622,35507
1882,1737
5185,5437
738,734
65,70
33195,25591
2,6843
520224,508177
659,631
23,24
5187,4662
4435,4427
843,1867
6146,5808
48069,45610
4379,4404
3496,5717
67333,67271
1094,1533
61707,60486
16538,16343
23845,33960
37610,37822
806,815
17,1241
59046,62237
8814,8544
1709,4153
76,39264
60117,56809
10028,12073
77,1319
163519,142473
127319,116254
5367,5345
8651,39264
11980,14089
1831,1834
91552,91255
27071,18737
1166,1117
20,33
9561,9107
27308,22460
89974,54324
537,464
28,29
44421,37290
1628,1737
3348,2830
912,6212
11141,9727
41367,38723
141121,134933
139,519
1126,14606
50178,48194
825,772
26481,24896
14905,13373
111877,99163
6427,6045
321,314
17049,16197
29566,25058
30,613
178,6316
175,547
33190,32069
9210,14350
12920,12165
857,773
103826,445279
88223,23290
39673,37255
26,135376
11774,10685
15437,15056
5755,5518
12722,9334
41,796
2343,1707
17302,15287
12593,12062
229931,44639
15235,11200
10160,10383
14584,14322
17391,15218
14099,13763
6195,6131
1151,1119
182958,165949
585,688
1454,4153
504,868
3155,2769
4709,4620
63584,52642
2421,2359
14079,13676
8737,7826
1207,6843
17823,13999
80,6361
2433,14897
12351,12919
629,618
64,41
21873,20322
25041,23650
14988,12979
2816,2440
13252,11982
2954,5632
2174,1804
393,381
8706,16860
1632,638
39,60
10075,9130
5488,4885
1345,21316
2946,2874
7920,7613
430,243
25424,41903
14447,39264
21209,24686
1548,2209
36577,47972
0,0
2213,4454
657258,396022
532082,608542
3736,2505
31878,27655
55149,53227
54130,51114
97553,94796
4441,4569
82691,87375
28894,28417
211931,213294
1017,1033
11860,23163
7942,8138
650,583
577712,553045
1296,2687
12112,2687
121843,70523
525,8293
1583,2791
8274,8183
59510,60455
