views,pred_views
1676657,1893073
4735882,4968842
487984,869760
73790,96171
123963,473895
184471,493775
79452,523780
213490,264765
459742,867165
1082383,1341181
991022,500141
828163,1251548
1742133,2883106
224277,2421749
53321,275193
485264,707267
23878,61070
67389,86504
2962617,3347974
3090674,3648833
1776997,1768192
154514,211733
2441542,2600731
81113,102475
4636300,6039766
17476646,19234581
5571327,4673071
37928,88677
405626,398410
410343,447094
1304768,1160860
512959,529251
340301,300294
121747,212811
362280,1400704
270225,453825
63014,64259
170913,177161
93199,86444
324587,366544
672267,562779
221105,183207
18826204,22937864
15265,21902
18982,22696
45590,203774
107842,116548
179990,179637
12685,13234
3963,5620
1072174,1016936
146353,155856
1121340,1167649
1521265,1522778
82456,319179
34029,160485
2501387,2695822
277190,334491
25730,42185
760693,1400879
1289307,1247429
1492872,1933747
108595,109857
269286,473895
21210,23290
265510,306300
1244968,1165640
10448,71541
2332622,2006469
651578,665995
316518,1350849
476953,564153
270643,276279
1370012,1559130
541297,342568
1904174,2226664
1540,4269
1092507,1035526
8836190,7904180
83237,79207
3538,4036
420607,427702
2691320,2389051
21756,29397
92096,249096
1041566,870874
1675844,1557028
1468099,1466529
720201,2702857
31750,647877
352029,330994
2425571,2335363
86559,91203
70411,135894
355604,324348
2085850,1817007
24200,1350849
80865,78661
116900,107236
755426,717072
2722912,2332270
2069,2607
10020,506202
2160584,2103413
500972,484546
259665,238967
26914,25728
405507,804788
3137,2929767
1319240,7961172
409672,435573
1049629,927713
5200143,1400704
238817,232720
38629,42391
9977,250114
62412,50880
382628,310246
416191,438575
246381,231387
6550370,1410315
765561,609041
3065873,2168342
709754,693607
385251,336122
238111,236338
1326140,1284590
16067,40673
1677991,1465127
9448,27914
358757,473895
99959,98443
411443,348452
1569714,1144298
122039,119333
16021,48302
277744,268583
7379,486831
166036,135021
525395,395463
104755,747027
262358,253187
4401,5769
345178,316152
36048,104371
20322,12706
230804,238057
373956,875040
329337,307628
74123,256466
80337,65661
119114,115156
53285,55229
304305,462858
175205,167479
3037,2995
46664,40605
39445,28247
24413,949202
246562,232319
192432,178496
144290,66800
566067,1074743
12018779,8649887
110985,97207
251710,228711
3483,964530
275016,1350849
231947,425760
6855997,12817304
156466,157652
1499868,1865719
1256009,1279952
623817,673417
1712048,1855169
126938,204119
884039,1127844
3010527,3365754
419280,496502
10916346,9192825
525233,738688
93842,113553
331632,719457
2990740,2041445
2601167,3360884
90206,140821
6215127,8480516
127154,275193
251296,277978
597345,506202
122856,162984
344968,405013
135668,155463
1713617,2666389
99291,132760
433546,472527
201579,224046
35129,55808
1509902,1483865
282271,334343
50722,296464
1307576,1078518
86774,96171
15745,342422
532568,869760
63609,88677
5008688,4968842
1776285,1893073
165610,473895
116916,191841
41857,61070
227133,493775
251018,264765
1201245,1341181
945188,1251548
300761,2421749
1159101,500141
2050620,2883106
73758,86504
527668,867165
3239072,3347974
18519,21902
1816521,1768192
178305,211733
614656,707267
5169974,6039766
2534576,2600731
88497,102475
150078,212811
3299667,3648833
1359830,1160860
528460,529251
412801,398410
19430162,19234581
424351,447094
388803,300294
5825074,4673071
317215,453825
399897,1400704
360443,366544
94220,86444
178480,177161
64239,64259
21028,22696
748642,562779
2863,747027
21993346,22937864
13945,13234
4439,5620
230002,183207
115522,116548
46836,203774
192071,179637
1094375,1016936
153469,155856
195112,319179
1147280,1167649
26775,42185
1566095,1522778
327863,334491
945223,1400879
2609862,2695822
22756,23290
10655,71541
1651630,1933747
111893,109857
273546,473895
32416,1350849
1343457,1247429
272441,306300
35233,160485
2475964,2006469
1371557,1165640
659764,665995
338659,1350849
502417,564153
274054,276279
2101798,2226664
555255,342568
1469158,1559130
1660,4269
1132660,1035526
528063,427702
9039407,7904180
89609,79207
3824,4036
2825363,2389051
23674,29397
108631,249096
32146,647877
1071808,870874
1711967,1557028
1612307,1466529
78517,135894
1316196,2702857
2515156,2335363
99149,91203
356443,330994
382256,324348
2155073,1817007
125497,107236
81513,78661
772147,717072
3050730,2332270
2328,2607
10242,506202
2161345,2103413
511677,484546
478464,804788
267353,238967
28908,25728
1351601,7961172
5785732,1400704
434890,435573
3329,2929767
1056576,927713
241714,232720
40534,42391
403273,310246
10003,250114
64772,50880
427758,438575
255867,231387
6588744,1410315
778610,609041
3633839,2168342
715332,693607
418527,336122
249026,236338
1330850,1284590
16797,40673
1712379,1465127
9673,27914
360683,473895
22176,48302
414876,348452
103015,98443
1629040,1144298
123530,119333
281621,268583
177785,135021
111462,747027
571542,395463
7872,486831
43083,104371
265398,253187
4696,5769
21701,12706
351551,316152
238960,238057
394545,363690
85397,65661
338261,307628
82205,256466
56301,55229
119784,115156
307494,462858
43276,28247
3085,2995
184982,167479
47752,40605
25130,949202
246835,232319
194288,178496
144773,66800
540387,1271296
915949,1350849
747653,1483277
110452,203349
1379675,2204495
402276,425760
79556,341334
3598185,3611890
8097041,12817304
261810,157652
2057760,1865719
1362813,1279952
726598,673417
1893882,1855169
191542,204119
1032818,1127844
495599,496502
3313243,3365754
134503,140821
381377,719457
698037,738688
131090,113553
12730630,9192825
203569,275193
875327,275193
3348545,2041445
42605,342422
68939,296464
283364,277978
2912721,3360884
53541,55808
7336611,8480516
687496,506202
136247,162984
154844,155463
386162,405013
33797,47766
232945,224046
461568,496961
116975,132760
1979937,2666389
1631038,1483865
313646,334343
90492,88677
96815,96171
60679,61070
566403,869760
516045,538800
153094,191841
1876046,1893073
1478196,1078518
182866,473895
272331,493775
274875,264765
200284,230412
1048029,1251548
5249155,4968842
373506,2421749
1278905,1341181
1238073,500141
20656,21902
78681,86504
709214,867165
2355341,2883106
3455279,3347974
750339,707267
96416,107825
5619250,6039766
1851183,1768192
95037,102475
179550,212811
3508701,3648833
2619052,2600731
541396,529251
1405284,1160860
199637,211733
21344664,19234581
420131,398410
438901,447094
439523,300294
362808,453825
6032222,4673071
436104,1400704
387671,366544
184075,177161
171881,219882
94863,86444
65060,64259
14801,13234
25184395,22937864
21972,22696
2987,747027
4816,5620
119071,116548
203653,179637
348963,319179
47433,203774
1114012,1016936
802455,562779
161347,155856
1119936,1400879
27604,42185
36392,1350849
1172868,1167649
1609006,1522778
193948,231571
23236,23290
1824815,1933747
2727242,2695822
370221,334491
115055,109857
1386911,1247429
277701,473895
536880,564153
278220,306300
2610558,2006469
1450293,1165640
684388,665995
356641,1350849
2307056,2226664
279419,276279
568451,342568
4027,4036
613040,427702
1173738,1035526
1581122,1559130
1779,4269
94960,79207
2905778,2389051
247581,249096
32275,647877
26275,29397
134305,107236
1096519,870874
1747544,1557028
1748140,1466529
83930,135894
1671281,2702857
106251,91203
2600858,2335363
364741,330994
2204462,1817007
403700,324348
82182,78661
785695,717072
3169672,2332270
2691,2607
10434,506202
2162388,2103413
520711,484546
573915,804788
276120,238967
1382440,7961172
6465643,1400704
31894,25728
457031,435573
244980,232720
3472,2929767
1063693,927713
42211,42391
427263,310246
10039,250114
69249,50880
44522,48302
441023,438575
265405,231387
6620905,1410315
788372,609041
4251094,2168342
720389,693607
452527,336122
264310,236338
1334864,1284590
17527,40673
1745698,1465127
10007,27914
362345,473895
105973,98443
416921,348452
1727840,1144298
125045,119333
284673,268583
191344,135021
54811,104371
118291,747027
602839,395463
8154,486831
268077,253187
4923,5769
357439,316152
245217,238057
90870,65661
90168,256466
419538,363690
59549,55229
344584,307628
45899,28247
918375,3182732
268462,1028871
558713,1118996
3942272,5078787
269147,800441
196368,566385
706989,2929767
837053,1159084
414462,1169130
30106,200901
1232705,1271296
369942,551373
527322,1108522
271780,396118
6291266,7397891
34927,96706
852106,1035171
683198,827134
1671069,2042744
179660,447202
200450,203349
698883,1023467
227928,341334
1156135,1350849
1043726,1553615
1001371,1200215
1904809,2204495
47309,64759
524384,429949
4854624,3611890
91445,145307
455772,425760
7938,25291
9370700,12817304
67876,169033
30550,19970
2414308,1865719
1432719,1279952
781464,673417
2019137,1855169
223220,204119
1201158,1127844
42200,47766
157434,140821
550478,496502
3526644,3365754
415579,719457
798525,738688
146449,113553
81960,107489
65083,55808
54788,342422
239553,275193
970084,275193
3739595,2041445
79238,296464
8589262,8480516
3168244,3360884
721566,506202
142431,162984
297238,277978
162597,155463
2316143,2666389
412452,405013
252055,224046
124223,132760
476245,496961
100551,88677
1707356,1483865
101002,96171
67799,61070
565981,538800
582785,869760
168739,191841
1956890,1893073
1606423,1078518
184931,473895
300379,493775
292778,264765
214357,230412
1149187,1251548
5468697,4968842
1337463,1341181
419525,2421749
842467,867165
1315442,1089374
83234,86504
2644764,2883106
22158,21902
96916,107825
3644532,3347974
855645,707267
6032050,6039766
1888020,1768192
208469,212811
101050,102475
554706,529251
2694075,2600731
3707659,3648833
431116,398410
1446140,1160860
23493283,19234581
412335,453825
216808,211733
453264,447094
482225,300294
416490,366544
6187457,4673071
477816,1400704
436267,319179
188643,177161
185620,219882
28474364,22937864
95459,86444
65708,64259
15449,13234
22561,22696
3052,747027
5222,5620
122095,116548
213508,179637
1130995,1016936
1194195,1400879
42259,1350849
166529,155856
28355,42185
1197144,1167649
1657620,1522778
23518,23290
2017777,1933747
204793,231571
2830126,2695822
402235,334491
1514148,3101522
117972,109857
1428712,1247429
567032,564153
281619,473895
284888,306300
2714265,2006469
1518505,1165640
711771,665995
370897,1350849
2494925,2226664
579149,342568
283429,276279
655640,427702
4135,4036
1207371,1035526
1692420,1559130
1848,4269
16207,69134
99950,79207
2971262,2389051
28475,29397
397568,249096
142995,107236
1864709,1466529
1119724,870874
1777339,1557028
88454,135894
110663,91203
1824153,2702857
2665872,2335363
2244398,1817007
423889,324348
82745,78661
797139,717072
3267762,2332270
3055,2607
677566,804788
2163378,2103413
10566,506202
527428,484546
287849,238967
1406093,7961172
7188757,1400704
34469,25728
476858,435573
247409,232720
3598,2929767
1069986,927713
43597,42391
90214,48302
71241,50880
10070,250114
451309,438575
274794,231387
6647081,1410315
4829710,2168342
724152,693607
477269,336122
274761,236338
1339943,1284590
18001,40673
1769751,1465127
10194,27914
659043,1108839
743771,1028871
240575,460022
2164508,3182732
888632,1118996
516493,800441
1181653,1693545
415959,566385
105939,200901
194640,425254
722776,1136287
749135,695368
291355,404734
4661421,5078787
638453,757565
1178822,2929767
689157,1169130
147317,249378
1060926,1159084
1992386,3480528
76533,96706
525274,551373
6969112,7397891
265204,971419
177849,753385
220985,312959
1431295,1271296
358253,396118
963653,1108522
285129,405630
42826,64476
847289,1027974
936582,1035171
321451,447202
755283,827134
1858861,2042744
81319,100466
45851,799909
227718,203349
867728,1023467
292283,341334
22664,49857
1249378,1350849
647752,1243146
40389,44923
1210780,1483277
1057540,1200215
2123163,2204495
62469,64759
606308,685482
5739252,3611890
129299,145307
130340,317707
466398,425760
8636,25582
681271,742442
39349,19970
10681470,12817304
2688985,1865719
1460697,1279952
2097311,1855169
813551,673417
228285,204119
45151,47766
163042,140821
3691632,3365754
578739,496502
1303932,1127844
435222,719457
863443,738688
91860,107489
147121,113553
67410,55808
55155,342422
240738,275193
4056530,2041445
1002654,275193
80749,296464
3425930,3360884
729675,506202
145398,162984
303075,277978
2650348,2666389
165753,155463
430440,405013
263402,224046
126752,132760
484768,496961
103082,88677
1783227,1483865
102587,96171
70015,61070
587204,538800
181706,191841
309612,264765
2027586,1893073
1737147,1078518
317215,493775
186370,473895
222175,230412
1245087,1251548
5654071,4968842
1386334,1341181
446081,2421749
910805,867165
1397781,1089374
23083,21902
87662,86504
2938385,2883106
97405,107825
3787278,3347974
963569,707267
6419834,6039766
1917008,1768192
233962,212811
464820,453825
107809,102475
2753422,2600731
3915324,3648833
436824,398410
25731876,19234581
227097,211733
440580,366544
473723,447094
513876,1400704
458624,319179
193779,177161
31873225,22937864
95990,86444
15838,13234
66739,64259
22929,22696
3085,747027
5687,5620
124364,116548
220371,179637
1238849,1400879
170686,155856
44610,1350849
29246,42185
1217103,1167649
1690584,1522778
213421,231571
23718,23290
2196618,1933747
2127838,3101522
2900199,2695822
428422,334491
121378,109857
63751,69134
1462423,1247429
592740,564153
284438,473895
2785769,2006469
1572696,1165640
730918,665995
379165,1350849
2697889,2226664
685785,427702
586875,342568
288881,276279
4218,4036
1829646,1559130
1238086,1035526
1909,4269
104421,79207
3024087,2389051
31191,29397
558252,249096
105091,124385
150363,107236
1130720,870874
1944085,1466529
1801502,1557028
90995,135894
2015455,2702857
115563,91203
2727180,2335363
2277485,1817007
441881,324348
83121,78661
805393,717072
3337851,2332270
786805,804788
3311,2607
2164363,2103413
10661,506202
533608,484546
26033,2182775
7987051,1400704
298314,238967
1430545,7961172
36515,25728
143706,146916
492089,435573
249314,232720
498117,1390524
121912,1564052
496336,1639938
683376,460022
88729,387545
654296,1029738
991300,1108839
419483,1596953
1077638,1028871
1533966,1693545
1475878,2623869
6624,387717
2741994,3182732
418363,425254
1042151,1118996
31957,162544
426790,404734
675957,800441
861821,1136287
33856,289630
530205,566385
153458,200901
943126,695368
26917,75535
734233,757565
387319,753385
1153686,1159084
927652,1169130
4907380,5078787
178312,249378
2734590,3480528
1554846,2929767
595297,551373
575327,971419
295778,312959
99205,96706
291245,333209
60799,64476
7448921,7397891
325306,405630
394482,396118
1566193,1271296
1134318,1108522
933555,1027974
993402,1035171
41533,49857
409603,447202
244124,203349
787480,827134
10386,2150952
97298,100466
106523,356429
1966994,2042744
990024,1023467
332065,341334
45179,44923
1311344,1350849
683525,1243146
1302819,1553615
1095344,1200215
2269443,2204495
69055,64759
644694,685482
143133,145307
177705,317707
38331,46455
471027,425760
10351,25582
17273,2929767
704805,742442
40149,19970
11913715,12817304
2883649,1865719
1478882,1279952
2169133,1855169
835764,673417
45418,47766
229836,204119
447961,719457
3811016,3365754
1385703,1127844
164693,140821
602044,496502
7658,13927
913511,738688
99485,107489
147582,113553
69181,55808
241700,275193
55342,342422
4324560,2041445
1020028,275193
11081264,8480516
81725,296464
3687545,3360884
